 # List of the points along the MEP in the form 
 # x(1) x(2)... x(n) E(x)
          0.24819700          1.27675614         -5.12670414
          0.24804385          1.27361828         -5.13910016
          0.24788979          1.27048047         -5.15155204
          0.24773483          1.26734270         -5.16405946
          0.24757895          1.26420498         -5.17662209
          0.24742216          1.26106730         -5.18923960
          0.24726446          1.25792967         -5.20191168
          0.24710584          1.25479208         -5.21463798
          0.24694630          1.25165454         -5.22741817
          0.24678584          1.24851705         -5.24025192
          0.24662445          1.24537960         -5.25313889
          0.24646215          1.24224221         -5.26607873
          0.24629891          1.23910486         -5.27907112
          0.24613475          1.23596756         -5.29211569
          0.24596965          1.23283031         -5.30521212
          0.24580362          1.22969310         -5.31836003
          0.24563666          1.22655595         -5.33155909
          0.24546875          1.22341885         -5.34480894
          0.24529991          1.22028180         -5.35810922
          0.24513012          1.21714480         -5.37145958
          0.24495939          1.21400785         -5.38485965
          0.24478771          1.21087095         -5.39830908
          0.24461508          1.20773410         -5.41180749
          0.24444150          1.20459731         -5.42535452
          0.24426696          1.20146057         -5.43894980
          0.24409147          1.19832388         -5.45259295
          0.24391501          1.19518725         -5.46628362
          0.24373759          1.19205067         -5.48002141
          0.24355921          1.18891414         -5.49380596
          0.24337986          1.18577767         -5.50763688
          0.24319954          1.18264126         -5.52151379
          0.24301824          1.17950490         -5.53543631
          0.24283597          1.17636860         -5.54940404
          0.24265272          1.17323236         -5.56341661
          0.24246849          1.17009617         -5.57747363
          0.24228328          1.16696005         -5.59157469
          0.24209707          1.16382398         -5.60571941
          0.24190988          1.16068797         -5.61990739
          0.24172170          1.15755201         -5.63413824
          0.24153252          1.15441612         -5.64841155
          0.24134234          1.15128029         -5.66272692
          0.24115115          1.14814452         -5.67708395
          0.24095897          1.14500881         -5.69148223
          0.24076577          1.14187317         -5.70592136
          0.24057157          1.13873758         -5.72040093
          0.24037635          1.13560206         -5.73492052
          0.24018011          1.13246660         -5.74947972
          0.23998286          1.12933121         -5.76407812
          0.23978458          1.12619588         -5.77871530
          0.23958527          1.12306062         -5.79339085
          0.23938493          1.11992542         -5.80810434
          0.23918356          1.11679028         -5.82285535
          0.23898116          1.11365522         -5.83764346
          0.23877771          1.11052022         -5.85246824
          0.23857322          1.10738529         -5.86732927
          0.23836768          1.10425043         -5.88222612
          0.23816109          1.10111564         -5.89715835
          0.23795345          1.09798091         -5.91212554
          0.23774475          1.09484626         -5.92712726
          0.23753499          1.09171168         -5.94216306
          0.23732417          1.08857717         -5.95723251
          0.23711227          1.08544273         -5.97233517
          0.23689931          1.08230836         -5.98747061
          0.23668526          1.07917407         -6.00263838
          0.23647014          1.07603985         -6.01783804
          0.23625394          1.07290571         -6.03306914
          0.23603665          1.06977164         -6.04833124
          0.23581826          1.06663764         -6.06362389
          0.23559879          1.06350373         -6.07894664
          0.23537821          1.06036989         -6.09429904
          0.23515653          1.05723613         -6.10968065
          0.23493374          1.05410244         -6.12509100
          0.23470984          1.05096884         -6.14052964
          0.23448483          1.04783532         -6.15599612
          0.23425870          1.04470187         -6.17148999
          0.23403144          1.04156851         -6.18701077
          0.23380306          1.03843523         -6.20255801
          0.23357354          1.03530203         -6.21813126
          0.23334289          1.03216892         -6.23373004
